description,file
" wrote in the table x2, x1, x3 and wrote in 1 to 1.6, 3 to 1.6 and 9 to 40 and then wrote 1.6
",51351770-1724-4e5c-b233-4026d86d93d4.jpg
"4.8.  student then completed the table showing \cdot2\ and\ \cdot3  and writing 1 to 1.6 3 to 4.8 and 24.9 to 40 
",e876d51c-f950-457d-abcb-f3c3336e8c2f.jpg
"24.9  student then completed the table showing \cdot2\ and\ \cdot3  and writing 1 to 1.6 3 to 4.8 and 24.9 to 40 
",fe516b4e-931c-452f-a8a8-dfb53e5ac63e.jpg
"5 because 2 x5 = 10 ( arrow) 1 x5 = 5 and  filled in the table or 2 to 10 1 to 5 and 3 to 15
",127d47ba-7229-4707-8fa7-2021a36e91bc.jpg
" student showed division of 2 on both sides for 1:5 and then x 2 is 2:10
",d2ec99b7-6677-48bb-85d2-297904d852ec.jpg
" student created a table and added 1:5  3:15 and 4:20
",eabb832b-8698-486b-9389-8a3284fc0485.jpg
"1:5 and 3:15 
",cd24479a-3543-4806-a0f7-4096cf812a22.jpg
"5 and  filled in the table 1:5 and 7:35
",fa0dea47-3bb4-4832-9a5a-e19b9ffc6b28.jpg
"5 cups of yellow paint. student wrote x5 on the table and then 1:5 and 3:15
",e1d4eff9-d807-489e-9dd0-9e5baf194af3.jpg
"5 cups of yellow paint.  student filled in the table 1:5 and 4:20
",242eae2c-8b7a-42ab-ba2d-01ef3b3e7796.jpg
"5 cups of yellow panit.  filled in the table 1:5 and 4:20
",bf13290a-f335-406d-99d6-00dfaedccace.jpg
" filled in the table writing \div2\ and\ 1:5\ and\ then\ x\ 5\ for\ 5:25 
",f756c253-04a8-4e24-bbdd-9621635b5bdd.jpg
"  student wrote in 1:5 and 0:0 in the table
",b99edef8-014f-487d-94c7-bb0422039150.jpg
" completed the table 2:10 and 1:5 and .5:1.5
",d46e07ac-73ab-4542-8a50-5df44f9a040c.jpg
"5 and then  1:5 in the table
",0a2143e5-1a5f-457f-bb2d-b94bfd6baab2.jpg
"5 because 10\div2\ =\ 5 so you multiply 1 by 5 = 5. Student then 1:5 and 4:20
",f728d7f1-d58b-4569-b9be-803a6b492ca5.jpg
"Correctly labeled triangle XYZ
",165de567-e0e5-4531-b0a6-48377a40597d.jpg
"correctly labeled corresponding vertices for triangle PQR
",1b72421b-a3d6-4246-b0d4-302b56d65acf.jpg
"correctly labeled corresponding vertices of triangle XYZ
",f5ffc038-35ba-4ba7-b1a3-7324c6a83eb0.jpg
"correctly labeled corresponding vertices for triangle XYZ
",f5dc3d26-7b9a-460d-a9f4-53a120f300c6.jpg
"Triangle drawn with angle measurements of A=50, B=50, and C=80.
",7e939551-7c7f-4fd8-97cb-361d365049df.jpg
"Triangle drawn with angle measurements of A=100, B=50, and C=30.
",10f1f618-32d5-4424-b28c-02c87db21c5d.jpg
"Triangle drawn with angle measurements labeled but [ILLEGIBLE]
",e4a5575e-74db-46db-bc35-5a11ea6c2cce.jpg
"Triangle drawn with angle measurements of A=20, B=[ILLEGIBLE], and C=110.
",070a6681-b50c-4c55-8e0a-8a2d4c57892a.jpg
"Triangle drawn with angle measurements of A=90, B=50, and C=40.
",e732eb82-7d35-42a4-bc65-f1e6192e4a9f.jpg
"correctly labeled triangel XYZ
",2db3cad2-f640-4172-b04d-4a1321df6a9f.jpg
"correctly labeled vertices of triangle XYZ
",a582ec93-2965-4968-9043-d9cfab1cf7a0.jpg
"correctly labeled vertices of triangle PQR
",dcd59ea0-9004-4d64-af41-1b8f7c0686e7.jpg
"5, because 10\div2\ =\ 5\  so do 1\times5\ =\ 5.  student has completed the table of 1:5 and 10:50
",56747cca-137b-47f8-963b-c09fa3864cfb.jpg
"correctly labeled vertices for triangle PQR
",d49bed8b-5f91-40c7-a635-87ab75150856.jpg
"1:5 and student 1:5 and 0.5  to 2.5
",d08e8b1a-7632-4a6b-96c2-bb851696d2a4.jpg
"5 cups of yellow because 2b = 10y then you need to 10\div2 and is 5 which is half . Student also  filled in the table 1:5 and 3:15
",ddcabfb3-b094-4a52-bdae-4ea32b55a79f.jpg
"Triangle with angles of A=50, B=50, and C=80.
",2ae4488f-7e93-46d8-b0fe-c87792268297.jpg
"9 cm side colored blue, 6 cm side colored red

top triangular portion shaded out (removed), with arrow drawn towards the bottom where a new triangle is rearranged with 7.5 cm as the hypotenuse
",76849b21-2e07-4730-baab-1092bb5ba022.jpg
" student drew a line from the center indented vertices of the triangle of the shaded object in labels the line with a measurement of 4.
",07754072-9785-4508-b836-662ea149441b.jpg
" student drew a line through the center of the Shaded area forming it to trapezoids
",367f5df8-3bf2-40dc-9eb2-6e944d23eeb3.jpg
"Drew a shape on the side of the parallelogram to create the new shape of a rectangle
",a5ae68d7-aafa-4da9-afe1-0d2d5a809d9d.jpg
"Decomposed a triangle from one side of the parallelogram and moved it to the other side to make a rectangle. Labeled the length 6
",ffed161e-b34a-4df4-824a-73ec768528ff.jpg
"Decomposed a triangle from one side of the parallelogram and moved it to the other side to make a rectangle. Drew numbers inside to count the square units
",7a97fd1d-b5f3-4890-90ba-728407befd8f.jpg
"The first tape represents the kitchen. It has 4 parts with a 21 in each part equals 84.The second tape represents the playroom with a 21 in each part. It has 3 parts equals 63. The third tape represents the dining room. It has 2 parts with a 21 in each part equals 42.There are 9 parts in all equals 189
",6f5e96ed-8375-43c1-ab90-e08644dcba5c.jpg
"ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8. Top of table:  \times1.6  
",19246747-db09-4546-831d-0aa85f7f5e48.jpg
"line segment with four tick marks labeled 7.6,\ 6.6,\ 5.6,\ 4.6. solid circle drawn at 6.6 
",5828b6ab-5220-4151-a33f-99cc323f4b57.jpg
"line segment with one tick mark labeled 6.6 repeating.  at the left end is 0 with S or .5 written above it.  there is a solid circle drawn at 6.6 repeating with an line coming from it with an arrow at the end pointing left towards 0
",c9efa86f-86b9-48d3-9c9f-bbefe3d3ad74.jpg
"""10 minutes to mak"" underlined in the question
",82091625-b71a-40c3-afd6-86499f26adec.jpg
"""3 mi"" underlined in the question
",4cff435d-8863-4bd2-9e37-18d027918336.jpg
"ratio table with four rows and two columns. First row: 25, \div1.6,\ 40. Second row: 3, \times1.6 , 4.8. Third row: 1, \times1.6 , 1.6. Fourth row: 0.5, 1.6, 0.8 
",d46b946d-3629-4dd3-b79b-f91a27691b57.jpg
" ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8. Top of table: \times1.6 
",4734a12e-cac6-479a-9cd4-f7ae7b003a4d.jpg
" ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8. Side of table: \times50 
",5bdc283d-c16d-4d72-a9fa-92a09f0a7518.jpg
" annotated the table with \div2  and \cdot5. Then 1:5 and 5:25
",4e1966a1-cc80-445b-a8a1-06b1a218da0c.jpg
" ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, \times1.6,  0.8 
",9a7d1e29-ad48-4bc3-a78a-68b38fc5df11.jpg
" ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8. Right of the table: \times2,\ \times6,\ \times50 . Left of the table: \times50,\ \times6,\ \times2 
",50a58843-e023-4e2d-aab2-7f0bc2daaa4c.jpg
" created a table 2 :10 1:5 and 5 :0.2
",ecdbb37a-8b52-40bd-9bee-2b801d34d51d.jpg
" ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8. Top of table: 1.6 
",e4d5d636-ee2b-4304-b698-4a3a56dec4da.jpg
" ratio table with four rows and two columns. First row: 4, 40. Second row: 3, 4.8. Third row: 1, 1.6. Fourth row: 0.5, 0.8. Right of table: \times2. Left of table: \times2 
",22a5fa70-d34f-47a0-9ed5-bf3a051e5e40.jpg
" ratio table with four rows and two columns. First row: 25, 40. Second row: 3, 4.8. Third row: 1, 2. Fourth row: 0.5, 0.8. Right of table: \times6,\ \times50. Left of table: \times6 
",06ba4bc0-797a-4692-9570-053a8b3b9cbe.jpg
"""one large"" underlined in question
",4161709a-6c32-4890-b228-0e92f869eba4.jpg
"""10"" underlined in question
",bd6ef430-1c1d-4320-a898-e4306c16306d.jpg
"""3 mi"" underlined in question
",6f7022a8-7b48-48c0-9888-69598aeea96a.jpg
"""30 m"" underlined in question
",5fdb69c7-d0a9-49f2-95f2-c6825645842b.jpg
"""3x+10\le30 to"" underlined in question
",31d39806-843c-46cf-a2f0-78d788aeea34.jpg
"Triangle with angle measurements of A=[ILLEGIBLE], B= 50, and C=130.
",6dbe5727-bfb2-4b53-af0b-0ab58667c3c5.jpg
"Triangle with angle measurements of A=90, B= 50, and C=40.
",b232f9d0-abe4-4c26-a474-1618b647e788.jpg
"Triangle with angle measurements of A=60, B= 50, and C=70.
",92b577df-9e77-437c-af22-1ea6e6fe5ef8.jpg
"Right triangle with one angle labeled 90 degrees.
",fa0fa47a-1651-4f17-9e63-ebad1e9e0e40.jpg
"Triangle drawn with angle B labeled 50. Angles A and C have a tick mark in the corners.
",dae78484-06cf-41a4-993d-b27a18b792c0.jpg
"line segment with 5 tick marks labeled 4,\ 5,\ 6.6,\ 7,\ 8. Open circle above 6.6 with a line coming from it pointing to the left
",b0a7463d-1a6b-4788-ba1e-318b0d3a6866.jpg
"vertical line on a grid 4 units tall with L labeled at the top
",f5b4ea63-9bdf-48fa-8de4-1e1079588bbd.jpg
"""one large paper"" underlined in question
",bfb3a5ff-e534-4d3c-a583-e8134602d21a.jpg
"""several smaller paper cranes"" underlined in question
",56c03b5f-e63a-427f-a188-81ca5a06af56.jpg
"""10 minutes to make the centerpiece and 3 minutes to make each small crane. He"" underlined in question
",0742e75c-1de4-4732-8bae-7f73b3675ebc.jpg
"""30 minutes"" underlined in question
",930991f0-9f0d-48cd-b181-c65d3ee1f500.jpg
"""3x+10\le30 "" underlined in question
",1bcdb481-6319-4e15-aaf7-507be68ac961.jpg
"trapezoid on a grid with points labeled [NOT READABLE QUALITY]
",37a0da06-8eec-4b6e-8862-27cdafd4909a.jpg
"Dot labeled A
",116d624a-a588-4452-9a87-c13c8132bd23.jpg
"vertical line 4 units tall on a grid labeled Line P to the right of the line
",e3dae1c8-b073-4b43-b977-5d35f6350af2.jpg
"vertical line labeled lebron to the right
",b5e1c303-1bf6-4074-82b6-bf0bbb8838bd.jpg
"5 cups because 10\div2\ =\ 5  student annotated the table by writing \div2\ and\ x5\  
",5e94ba6d-3000-4575-8fcd-e6206c3b83f9.jpg
" annotated the table 2:10 and 1:5 and lastly 10:50. Student wrote \div2\ and\ x5 
",2d1c3a1c-fe94-4096-a756-efdd4517eabd.jpg
"dot labeled V
",7431f78d-ed3d-4764-a76c-b6b5d577c519.jpg
"Student  filled in the table and wrote \div2  and 1:5 and 3:!5
",4e1246a3-d743-4368-bf9d-fb2cb5d50ee0.jpg
"vertical line labeled Darcy above it
",c3ef132e-fcd3-4d5b-9fc1-ce2c885dd846.jpg
"vertical line labeled y above it
",e3bc55ee-b66b-4106-90e4-3607757af9ac.jpg
"vertical line with Line Y labeled below it
",8690fcfc-df57-474a-9428-d08b19f90b9e.jpg
"Dot labeled Point H
",9244b10f-41f0-4425-9924-b2e8c40386ec.jpg
"vertical line labeled line p at the bottom
",7e1db44c-87f8-4075-b6fe-00d0d19fd44f.jpg
"dot labeled point L
",aa14becd-d730-46cb-9d74-e90394d03662.jpg
"vertical line labeled L at the top
",61209103-673f-4428-b049-9806b596dce4.jpg
"no student countedthe sides if each figure and wrote 2 on each side and 3.5 and 4 on the other side
",305dd0d3-1443-4d10-adde-647bb7defd79.jpg
"student counted both figure and wrote 3, 4, 2,2, on each side
",4a98fcc3-3b60-4b2b-a390-71ff11ec2ab8.jpg
"student counted all sides of each figure and wrote 1/2, 2 1/2, 2, and 4
",21beffa7-3d47-4e23-b801-2986cbbfa5e9.jpg
"student count the sides of each figure and wrote 2, 3.5, 2 and 4
",1a494bc1-f4ef-458e-b823-aa795bfe727f.jpg
"student circled both figures#
",771bb95f-06c8-46f8-a8c0-6fdc05c2e9da.jpg
"student used tracing paper and counted each figure
",ea362710-ca30-4624-8231-81fabea30488.jpg
"Triangle with angles of A=20, B=50, and C=[ILLEGIBLE].
",24330678-586b-4f41-b521-c1d32b6064e8.jpg
"student wrote 3 for Figure A and 4 for Figure B
",1858142a-808f-414e-8370-d6153f917b6c.jpg
"student counted each figure and wrote numbers inside it
",02904a0a-34eb-4222-94a5-5ffefda62660.jpg
"student counted each figure and wrote 3,2, 4, and 2 for the sides
",35416a0c-d08b-456d-bed0-a0c9e84ecb7d.jpg
"student counted the sides of each figure and wrote 2, 3,4, 2
",2e55ebd3-1f39-4e1c-9592-8a3578776348.jpg
"student counted the sides of each figure and wrote 9 and 2 for each
",a068e99b-599e-4861-89eb-2fa7b5cc5e2f.jpg
"Student wrote A for figure A and B for Figure B
",6499a8d7-b15b-4808-a023-d2e4a6f335ae.jpg
"Triangle with angles A, B, C, where B=50.
",b39d1532-919b-4e09-bc4f-9e5c2ee22d38.jpg
"Triangle with angles A, B, C, where C is a right angle.
",68971e2b-d70b-46a7-b89f-be90b72f69f9.jpg
"student counted the sides of each figure and wrote 2, 3, 4, and 4
",ec9ca2ef-251c-4947-b64e-5f2573bdf22d.jpg
"Triangle with sides labeled 65, 65, and 50.
",4dfea50a-6a8b-4994-87fd-d4b0bf20c91d.jpg
"Triangle with sides labeled 50, 35, 95.
",7e42b376-9f98-4976-9481-96b59e9d8937.jpg
"Triangle with angles labeled A=65, B=50, C=65.
",1d99364b-4bcb-4c74-8e22-cc1e2d276cb3.jpg
"Triangle with angle B labeled 50.
",ba48e5e7-d3ca-4cf1-ba94-b687dfdeaa9b.jpg
"vertical line labeled L at the bottom
",8300fe29-5bf3-40fe-bd32-532cad4443b2.jpg
"Dot labeled S
",6dcb1566-08eb-4e10-a106-ff0eb2e12476.jpg
"vertical line labeled Line C on the left
",1f0ae294-062e-4e34-8f33-11993aead17a.jpg
"dot labeled J
",87653dd6-61b3-4adb-bcef-4d6fc5de0663.jpg
"Triangle with angle measurements of A=65, B=50, and C=65.
",2024b154-7687-4b5d-9f1e-761ea11139c5.jpg
"Triangle with angle measurements of A=2, B=50, and C=80.
",52ea3130-1d9b-412c-bbae-f06624799fb0.jpg
"Triangle with angle measurements of A=50, B=50, and C=80.
",ca849dc5-b5b5-4cde-be78-22c2e0ccba22.jpg
"vertical line labeled A at the bottom
",e73db3cc-2a6d-4ab5-ade5-abdfa1456428.jpg
"Triangle with angle measurements of A=60, B=50, C=70.
",1d68a324-7b2c-4358-b0f2-bce9c70b1fdf.jpg
"Triangle with angle measurements of A=10, B=50, C=120.
",06179d4a-656a-4f16-96fc-d0191c520ec0.jpg
"Triangle with angle measurements of A=40, B=50, C=90.
",71403723-f345-4eb6-a22c-b46f243a4068.jpg
"vertical line labeled y at the base
",3bad7f99-cd32-4e57-b300-38f84ac4288d.jpg
"horizontal line labeled X at the left
",f9165302-65fc-4805-abc3-aa0d0c1d9baa.jpg
"Triangle with angles of A=30, B=50, and C=100.
",c12b0600-48dd-4dc1-a2ce-e31a2263bc3b.jpg
"Triangle with angles of A=40, B=50, and C=90.
",324180e1-e75e-4773-9f9e-c760136d3c85.jpg
"Triangle with angles of A=65, B=50, and C=65.
",bdba0552-385b-4128-a94f-507966fa0e53.jpg
"Triangle with angles of A=30, B=100, and C=50.
",5d5198b8-3267-439b-bd5d-e72135975f51.jpg
"Triangle with angles of A=30, B=90, and C=60.
",8c8025f0-1c52-4c0f-9f82-37471787c788.jpg
